Territorial,Expediente,Naturaleza,Tipo Empresa,Estado,Tipo Proyecto,Municipio
Secretaría Ambiental De Envigado,SAE3-1998-1325,Natural,-No aplica-,Archivado,Otros,Envigado
Secretaría Ambiental De Envigado,SAE3-1998-1384,Jurídica,Privada,Archivado,Otros,Envigado
Secretaría Ambiental De Envigado,SAE3-1998-1423,Natural,-No aplica-,Archivado,Otros,Envigado
Secretaría Ambiental De Envigado,SAE3-1999-125,Natural,-No aplica-,Archivado,,Envigado
Secretaría Ambiental De Envigado,SAE3-1999-76,Natural,-No aplica-,Archivado,Otros,Envigado
Secretaría Ambiental De Envigado,SAE3-2000-115,Jurídica,Pública,Activo,Otros,Envigado
Secretaría Ambiental De Envigado,SAE3-2002-1,Jurídica,Privada,Archivado,Otros,Envigado
Secretaría Ambiental De Envigado,SAE3-2002-10,Natural,-No aplica-,Archivado,,Envigado
Secretaría Ambiental De Envigado,SAE3-2003-1,Jurídica,Privada,Archivado,Otros,Envigado
Secretaría Ambiental De Envigado,SAE3-2006-1,Natural,-No aplica-,Archivado,Otros,Envigado
Secretaría Ambiental De Envigado,SAE3-2013-1,Jurídica,Privada,Archivado,Otros,Envigado
Zenufaná,Sin radicar,Natural,-No aplica-,Activo,Minería,Remedios
Tahamíes,TH3-1995-127,Jurídica,Privada,Activo,Construcción y Operación de Centrales Generadoras,Donmatías
Tahamíes,TH3-1995-131,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Anorí
Tahamíes,TH3-1995-222,Jurídica,Pública,Archivado,"Construcción de nuevas calzadas, en la red vial secundaria y terciaria",Ituango
Tahamíes,TH3-1995-27,Jurídica,Pública,Activo,Construcción y Operación de Centrales Generadoras,Angostura
Tahamíes,TH3-1995-303,Jurídica,Pública,Activo,"Construcción de carreteras, en la red vial secundaria y terciaria",Yarumal
Tahamíes,TH3-1995-334,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Briceño
Tahamíes,TH3-1995-376,Natural,-No aplica-,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Belmira
Tahamíes,TH3-1996-221,Jurídica,Pública,Archivado,"Construcción de nuevas calzadas, en la red vial secundaria y terciaria",Gómez Plata
Tahamíes,TH3-1996-257,,,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Briceño
Tahamíes,TH3-1996-321,Natural,-No aplica-,Archivado,Otros,Yarumal
Tahamíes,TH3-1996-72,Jurídica,Pública,Archivado,Otros,Santa Rosa De Osos
Tahamíes,TH3-1996-95,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Yarumal
Tahamíes,TH3-1997-1002,Jurídica,Privada,Archivado,"Construcción de nuevas calzadas, en la red vial secundaria y terciaria",Briceño
Tahamíes,TH3-1997-973,Natural,-No aplica-,Archivado,Otros,Anorí
Tahamíes,TH3-1997-979,Natural,-No aplica-,Archivado,Otros,Gómez Plata
Tahamíes,TH3-1997-988,Jurídica,Privada,Archivado,Otros,Gómez Plata
Tahamíes,TH3-1998-1176,Jurídica,Privada,Archivado,Otros,Santa Rosa De Osos
Tahamíes,TH3-1998-1189,Jurídica,Pública,Activo,Otros,Santa Rosa De Osos
Tahamíes,TH3-1998-1232,Natural,-No aplica-,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Santa Rosa De Osos
Tahamíes,TH3-1999-17,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Yarumal
Tahamíes,TH3-1999-30,Natural,-No aplica-,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Donmatías
Tahamíes,TH3-1999-43,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Briceño
Tahamíes,TH3-1999-5,Jurídica,Pública,Activo,"Construcción de carreteras, en la red vial secundaria y terciaria",Carolina Del Príncipe
Tahamíes,TH3-1999-6,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Carolina Del Príncipe
Tahamíes,TH3-2000-11,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Belmira
Tahamíes,TH3-2000-14,Jurídica,Privada,Activo,Construcción y Operación de Centrales Generadoras,Santa Rosa De Osos
Tahamíes,TH3-2000-18,Natural,-No aplica-,Archivado,Otros,Ituango
Tahamíes,TH3-2000-33,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Toledo
Tahamíes,TH3-2000-49,Natural,-No aplica-,Archivado,Otros,Belmira
Tahamíes,TH3-2001-13,Jurídica,Privada,Archivado,Otros,Santa Rosa De Osos
Tahamíes,TH3-2001-2,Jurídica,Privada,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Santa Rosa De Osos
Tahamíes,TH3-2001-20,Natural,-No aplica-,Archivado,Minería,San Pedro De Los Milagros
Tahamíes,TH3-2001-38,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,San Andrés De Cuerquia
Tahamíes,TH3-2002-12,Jurídica,Pública,Archivado,Construcción y operación de rellenos sanitarios,Campamento
Tahamíes,TH3-2002-15,Jurídica,Pública,Archivado,Construcción y operación de aeropuertos del nivel nacional y de nuevas pistas en los mismos,Ituango
Tahamíes,TH3-2002-2,Jurídica,Pública,Activo,"Construcción y operación de instalaciones cuyo objeto sea el almacenamiento, tratamiento, aprovechamiento, recuperación y/o disposición final de residuos o desechos peligrosos",Donmatías
Tahamíes,TH3-2002-23,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Toledo
Tahamíes,TH3-2002-24,Jurídica,Pública,Archivado,Otros,Ituango
Tahamíes,TH3-2002-26,Jurídica,Pública,Archivado,Construcción y operación de rellenos sanitarios,San Pedro De Los Milagros
Tahamíes,TH3-2002-9,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Ituango
Tahamíes,TH3-2003-2,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Gómez Plata
Tahamíes,TH3-2003-3,Jurídica,Pública,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Entrerríos
Tahamíes,TH3-2003-4,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Angostura
Tahamíes,TH3-2003-5,Jurídica,Privada,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Yarumal
Tahamíes,TH3-2003-8,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,San José De La Montaña
Tahamíes,TH3-2004-1,Jurídica,Pública,Archivado,Otros,Yarumal
Tahamíes,TH3-2004-2,Jurídica,Privada,Archivado,Otros,Guadalupe
Tahamíes,TH3-2004-3,Jurídica,Privada,Archivado,Otros,Anorí
Tahamíes,TH3-2004-5,Jurídica,Pública,Activo,"Construcción de carreteras, en la red vial secundaria y terciaria",Entrerríos
Tahamíes,TH3-2004-6,Jurídica,Pública,Activo,"Construcción de carreteras, en la red vial secundaria y terciaria",Entrerríos
Tahamíes,TH3-2005-1,Jurídica,-No aplica-,Archivado,Otros,Gómez Plata
Tahamíes,TH3-2005-10,Jurídica,Privada,Archivado,Otros,Santa Rosa De Osos
Tahamíes,TH3-2005-11,Jurídica,Privada,Archivado,Otros,Donmatías
Tahamíes,TH3-2005-2,Natural,-No aplica-,Archivado,Otros,Santa Rosa De Osos
Tahamíes,TH3-2005-3,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Guadalupe
Tahamíes,TH3-2005-4,Natural,-No aplica-,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Santa Rosa De Osos
Tahamíes,TH3-2005-5,Jurídica,Privada,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Gómez Plata
Tahamíes,TH3-2005-6,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Yarumal
Tahamíes,TH3-2005-7,Jurídica,Privada,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Gómez Plata
Tahamíes,TH3-2005-8,Natural,-No aplica-,Archivado,Explota Carbón: menor a 800.000 toneladas/año,Santa Rosa De Osos
Tahamíes,TH3-2006-1,Jurídica,Pública,Archivado,Otros,Santa Rosa De Osos
Tahamíes,TH3-2006-2,Natural,-No aplica-,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Yarumal
Tahamíes,TH3-2006-3,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,San Andrés De Cuerquia
Tahamíes,TH3-2006-6,Natural,-No aplica-,Archivado,Caza comercial y el establecimiento de zoocriaderos con fines comerciales,Santa Rosa De Osos
Tahamíes,TH3-2006-8,Natural,-No aplica-,Archivado,Otros,San Pedro De Los Milagros
Tahamíes,TH3-2007-1,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Guadalupe
Tahamíes,TH3-2007-2,Jurídica,Privada,Archivado,Otros,Santa Rosa De Osos
Tahamíes,TH3-2007-3,Jurídica,Privada,Archivado,Otros,San Pedro De Los Milagros
Tahamíes,TH3-2007-4,Jurídica,Privada,Archivado,Otros,Entrerríos
Tahamíes,TH3-2007-5,Jurídica,Privada,Archivado,Otros,Santa Rosa De Osos
Tahamíes,TH3-2007-6,Natural,-No aplica-,Archivado,Otros,Entrerríos
Tahamíes,TH3-2007-7,Jurídica,Privada,Archivado,Otros,Santa Rosa De Osos
Tahamíes,TH3-2008-1,Natural,-No aplica-,Activo,Minería,Anorí
Tahamíes,TH3-2008-2,Natural,-No aplica-,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Santa Rosa De Osos
Tahamíes,TH3-2008-3,,,Archivado,Minería,Yarumal
Tahamíes,TH3-2008-4,Jurídica,Pública,Activo,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Entrerríos
Tahamíes,TH3-2008-5,Jurídica,Privada,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Guadalupe
Tahamíes,TH3-2008-6,Jurídica,Privada,Activo,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,San Andrés De Cuerquia
Tahamíes,TH3-2008-7,Jurídica,Pública,Activo,"Construcción de carreteras, en la red vial secundaria y terciaria",Donmatías
Tahamíes,TH3-2009-1,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Santa Rosa De Osos
Tahamíes,TH3-2009-2,Jurídica,Pública,Archivado,Construcción y operación de rellenos sanitarios,Donmatías
Tahamíes,TH3-2009-3,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,San Andrés De Cuerquia
Tahamíes,TH3-2009-4,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Toledo
Tahamíes,TH3-2009-5,Natural,-No aplica-,Activo,Minería,Belmira
Tahamíes,TH3-2009-6,Natural,-No aplica-,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,San Pedro De Los Milagros
Tahamíes,TH3-2009-7,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Toledo
Tahamíes,TH3-2009-8,Jurídica,Pública,Activo,"Construcción de carreteras, en la red vial secundaria y terciaria",Campamento
Tahamíes,TH3-2009-9,Natural,-No aplica-,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Santa Rosa De Osos
Tahamíes,TH3-2010-1,Natural,-No aplica-,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Ituango
Tahamíes,TH3-2010-2,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Anorí
Tahamíes,TH3-2010-3,Jurídica,Pública,Archivado,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",Yarumal
Tahamíes,TH3-2010-4,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Angostura
Tahamíes,TH3-2010-5,Jurídica,Pública,Archivado,Construcción y Operación de Centrales Generadoras,Yarumal
Tahamíes,TH3-2010-6,Jurídica,Privada,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Anorí
Tahamíes,TH3-2011-1,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Anorí
Tahamíes,TH3-2011-10,Natural,-No aplica-,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Anorí
Tahamíes,TH3-2011-11,Jurídica,Privada,Archivado,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Santa Rosa De Osos
Tahamíes,TH3-2011-12,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,San Andrés De Cuerquia
Tahamíes,TH3-2011-13,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Entrerríos
Tahamíes,TH3-2011-14,Jurídica,Privada,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,San Pedro De Los Milagros
Tahamíes,TH3-2011-15,Jurídica,Privada,Activo,Construcción y Operación de Centrales Generadoras,Entrerríos
Tahamíes,TH3-2011-17,Natural,-No aplica-,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Toledo
Tahamíes,TH3-2011-18,,,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Toledo
Tahamíes,TH3-2011-19,Natural,-No aplica-,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Anorí
Tahamíes,TH3-2011-2,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Anorí
Tahamíes,TH3-2011-3,Jurídica,Privada,Archivado,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Angostura
Tahamíes,TH3-2011-4,Jurídica,Pública,Activo,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Briceño
Tahamíes,TH3-2011-5,Jurídica,Privada,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,San Andrés De Cuerquia
Tahamíes,TH3-2011-6,Jurídica,Privada,Archivado,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Santa Rosa De Osos
Tahamíes,TH3-2011-7,Jurídica,Privada,Activo,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,San Andrés De Cuerquia
Tahamíes,TH3-2011-8,Natural,-No aplica-,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Briceño
Tahamíes,TH3-2011-9,Jurídica,Pública,Activo,Construcción y Operación de Centrales Generadoras,San José De La Montaña
Tahamíes,TH3-2012-1,Natural,-No aplica-,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Anorí
Tahamíes,TH3-2012-10,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Campamento
Tahamíes,TH3-2012-11,Jurídica,Pública,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Santa Rosa De Osos
Tahamíes,TH3-2012-12,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Santa Rosa De Osos
Tahamíes,TH3-2012-13,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Santa Rosa De Osos
Tahamíes,TH3-2012-14,Jurídica,Privada,Archivado,Minería,Gómez Plata
Tahamíes,TH3-2012-15,Jurídica,Privada,Activo,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Ituango
Tahamíes,TH3-2012-16,Natural,-No aplica-,Archivado,Minería,Donmatías
Tahamíes,TH3-2012-17,Jurídica,Privada,Archivado,Otros,Toledo
Tahamíes,TH3-2012-18,Jurídica,Privada,Archivado,Construcción y Operación de Centrales Generadoras,San Andrés De Cuerquia
Tahamíes,TH3-2012-19,Jurídica,Privada,Archivado,Construcción y Operación de Centrales Generadoras,San Andrés De Cuerquia
Tahamíes,TH3-2012-2,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",San Andrés De Cuerquia
Tahamíes,TH3-2012-20,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",San Pedro De Los Milagros
Tahamíes,TH3-2012-21,Jurídica,Privada,Activo,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Donmatías
Tahamíes,TH3-2012-22,Jurídica,Privada,Archivado,Otros,Anorí
Tahamíes,TH3-2012-3,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Santa Rosa De Osos
Tahamíes,TH3-2012-4,Jurídica,Privada,Activo,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,San Andrés De Cuerquia
Tahamíes,TH3-2012-5,Jurídica,Pública,Archivado,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Ituango
Tahamíes,TH3-2012-6,Jurídica,Privada,Archivado,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Yarumal
Tahamíes,TH3-2012-7,Jurídica,Privada,Archivado,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Yarumal
Tahamíes,TH3-2012-8,Jurídica,Privada,Archivado,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Yarumal
Tahamíes,TH3-2012-9,Jurídica,Privada,Archivado,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Yarumal
Tahamíes,TH3-2013-1,Natural,-No aplica-,Activo,Minería,Santa Rosa De Osos
Tahamíes,TH3-2013-10,Natural,-No aplica-,Activo,Minería,Toledo
Tahamíes,TH3-2013-11,Jurídica,Privada,Activo,Minería,Gómez Plata
Tahamíes,TH3-2013-12,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Toledo
Tahamíes,TH3-2013-3,Jurídica,Privada,Archivado,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,San Andrés De Cuerquia
Tahamíes,TH3-2013-4,Jurídica,Privada,Activo,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,San Andrés De Cuerquia
Tahamíes,TH3-2013-5,Natural,-No aplica-,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Anorí
Tahamíes,TH3-2013-6,Natural,-No aplica-,Activo,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Anorí
Tahamíes,TH3-2013-7,Jurídica,Pública,Activo,Otros,Donmatías
Tahamíes,TH3-2013-8,Natural,-No aplica-,Archivado,Minería,Toledo
Tahamíes,TH3-2013-9,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Toledo
Tahamíes,TH3-2014-1,Jurídica,Pública,Activo,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",Gómez Plata
Tahamíes,TH3-2014-10,Jurídica,Privada,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Yarumal
Tahamíes,TH3-2014-11,Jurídica,Privada,Archivado,Construcción y Operación de Centrales Generadoras,Santa Rosa De Osos
Tahamíes,TH3-2014-12,Jurídica,Privada,Archivado,Minería,Donmatías
Tahamíes,TH3-2014-13,Jurídica,Privada,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,San José De La Montaña
Tahamíes,TH3-2014-14,Jurídica,Privada,Activo,Otros,San Andrés De Cuerquia
Tahamíes,TH3-2014-2,Jurídica,Privada,Activo,Minería,Santa Rosa De Osos
Tahamíes,TH3-2014-3,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Toledo
Tahamíes,TH3-2014-4,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Ituango
Tahamíes,TH3-2014-5,Jurídica,Privada,Activo,Explota Otros minerales: menor a 1.000.000 de toneladas/año,San Pedro De Los Milagros
Tahamíes,TH3-2014-6,Jurídica,Privada,Archivado,Minería,Donmatías
Tahamíes,TH3-2014-7,Jurídica,Privada,Activo,Minería,Anorí
Tahamíes,TH3-2014-8,Jurídica,Privada,Archivado,Construcción y Operación de Centrales Generadoras,Angostura
Tahamíes,TH3-2014-9,Jurídica,Privada,Archivado,Construcción y Operación de Centrales Generadoras,Angostura
Tahamíes,TH3-2015-1,Jurídica,Privada,Archivado,Minería,Briceño
Tahamíes,TH3-2015-10,Jurídica,Privada,Archivado,Otros,Gómez Plata
Tahamíes,TH3-2015-11,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Yarumal
Tahamíes,TH3-2015-12,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",San Andrés De Cuerquia
Tahamíes,TH3-2015-13,Natural,-No aplica-,Archivado,Minería,Briceño
Tahamíes,TH3-2015-2,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Briceño
Tahamíes,TH3-2015-3,Jurídica,Pública,Activo,"Construcción de carreteras, en la red vial secundaria y terciaria",Ituango
Tahamíes,TH3-2015-4,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Yarumal
Tahamíes,TH3-2015-5,Natural,-No aplica-,Archivado,Minería,Yarumal
Tahamíes,TH3-2015-6,Jurídica,Privada,Archivado,Minería,Yarumal
Tahamíes,TH3-2015-7,Jurídica,Pública,Archivado,Otros,Campamento
Tahamíes,TH3-2015-8,Jurídica,Privada,Archivado,Minería,Yarumal
Tahamíes,TH3-2015-9,Jurídica,Pública,Archivado,Construcción y Operación de Centrales Generadoras,Carolina Del Príncipe
Tahamíes,TH3-2016-1,Natural,-No aplica-,Activo,Minería,Donmatías
Tahamíes,TH3-2016-2,Natural,-No aplica-,Archivado,Minería,Santa Rosa De Osos
Tahamíes,TH3-2016-3,Natural,-No aplica-,Archivado,Minería,Donmatías
Tahamíes,TH3-2016-4,Jurídica,Privada,Archivado,Construcción y Operación de Centrales Generadoras,Yarumal
Tahamíes,TH3-2016-5,Jurídica,Privada,Activo,Minería,Campamento
Tahamíes,TH3-2016-6,Jurídica,Pública,Archivado,Construcción y Operación de Centrales Generadoras,Angostura
Tahamíes,TH3-2016-7,Jurídica,Pública,Archivado,Construcción y Operación de Centrales Generadoras,Anorí
Tahamíes,TH3-2016-8,Jurídica,Privada,Archivado,Minería,Anorí
Tahamíes,TH3-2017-12,Natural,-No aplica-,Archivado,Minería,Santa Rosa De Osos
Tahamíes,TH3-2017-13,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Anorí
Tahamíes,TH3-2017-22,Jurídica,Privada,Archivado,Minería,Gómez Plata
Tahamíes,TH3-2017-28,Jurídica,Privada,Activo,Minería,Anorí
Tahamíes,TH3-2017-29,Jurídica,Privada,Archivado,Minería,Santa Rosa De Osos
Tahamíes,TH3-2018-11,Jurídica,Privada,Activo,Construcción y Operación de Centrales Generadoras,San Andrés De Cuerquia
Tahamíes,TH3-2018-18,Natural,-No aplica-,Archivado,Minería,Santa Rosa De Osos
Tahamíes,TH3-2018-28,Jurídica,Pública,Activo,Minería,San Andrés De Cuerquia
Tahamíes,TH3-2018-29,Natural,-No aplica-,Activo,Minería,Donmatías
Tahamíes,TH3-2018-32,Natural,-No aplica-,Activo,Minería,Donmatías
Tahamíes,TH3-2018-35,Natural,-No aplica-,Activo,Minería,Donmatías
Tahamíes,TH3-2018-40,Natural,-No aplica-,Activo,Minería,Donmatías
Tahamíes,TH3-2018-42,Jurídica,Privada,Activo,Minería,Yarumal
Tahamíes,TH3-2019-15,Jurídica,Privada,Activo,Construcción y Operación de Centrales Generadoras,San Andrés De Cuerquia
Tahamíes,TH3-2019-16,Jurídica,Privada,Activo,Construcción y Operación de Centrales Generadoras,Gómez Plata
Tahamíes,TH3-2019-2,Natural,-No aplica-,Activo,Minería,Donmatías
Tahamíes,TH3-2019-21,Jurídica,Privada,Activo,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Campamento
Tahamíes,TH3-2019-25,Jurídica,Privada,Archivado,Construcción y Operación de Centrales Generadoras,Angostura
Tahamíes,TH3-2020-14,Jurídica,Privada,Activo,"Construcción presas, represas o embalses cualquiera sea su destinación con capacidad igual o inferior a 200 millones de m3 de agua",Gómez Plata
Tahamíes,TH3-2020-17,Natural,-No aplica-,Activo,Minería,Donmatías
Tahamíes,TH3-2020-2,Jurídica,Privada,Activo,Construcción y Operación de Centrales Generadoras,Anorí
Tahamíes,TH3-2020-30,Jurídica,Privada,Archivado,Construcción y Operación de Centrales Generadoras,Angostura
Tahamíes,TH3-2020-32,Natural,-No aplica-,Activo,Minería,Belmira
Tahamíes,TH3-2020-5,Jurídica,Privada,Activo,Construcción y Operación de Centrales Generadoras,San Pedro De Los Milagros
Tahamíes,TH3-2020-7,Jurídica,Privada,Archivado,Minería,Gómez Plata
Tahamíes,TH3-2020-8,Jurídica,Privada,Archivado,Minería,Gómez Plata
Tahamíes,TH3-2020-9,Jurídica,Privada,Archivado,Minería,Gómez Plata
Tahamíes,TH3-2021-11,Jurídica,Privada,Activo,Minería,Briceño
Tahamíes,TH3-2021-12,Natural,-No aplica-,Archivado,Minería,Entrerríos
Tahamíes,TH3-2021-22,Natural,-No aplica-,Activo,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Gómez Plata
Tahamíes,TH3-2022-2,Natural,-No aplica-,Activo,Minería,Entrerríos
Tahamíes,TH3-2022-20,Natural,-No aplica-,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Anorí
Tahamíes,TH3-2022-31,Jurídica,Privada,Activo,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",San Andrés De Cuerquia
Tahamíes,TH3-2022-40,Jurídica,Privada,Activo,Minería,Anorí
Tahamíes,TH3-2022-44,Natural,-No aplica-,Archivado,Minería,Yarumal
Tahamíes,TH3-2023-5,Jurídica,Privada,Activo,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Campamento
Tahamíes,TH3-2023-8,Jurídica,Privada,Activo,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Angostura
Tahamíes,TH3-2024-6,Jurídica,Pública,Activo,Construcción y Operación de Centrales Generadoras,San José De La Montaña
Zenufaná,ZF3-1995-107,Jurídica,Privada,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-1995-108,Jurídica,Privada,Activo,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-1995-109,Jurídica,Privada,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-1995-110,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-1995-111,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-1995-112,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-1995-113,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-1995-114,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-1995-115,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Amalfi
